id,media_id,title,type,release_year,runtime,production_countries
1829,tm175974,Children of the Corn,MOVIE,1984,92,['US']
1830,tm139586,Weekend at Bernie's,MOVIE,1989,97,['US']
1831,tm23147,Over the Top,MOVIE,1987,93,['US']
1832,tm20239,"Good Morning, Vietnam",MOVIE,1987,119,['US']
1833,tm68902,Mr. Mom,MOVIE,1983,91,['US']
1834,ts24918,He-Man and the Masters of the Universe,SHOW,1983,23,['US']
1835,tm112013,Highlander,MOVIE,1986,116,['GB']
1836,ts88551,Wallace and Gromit,SHOW,1989,28,['GB']
1837,ts39067,Reading Rainbow,SHOW,1983,28,['US']
1838,tm44008,Porky's,MOVIE,1981,94,"['CA', 'US']"
1839,ts21715,Thomas & Friends,SHOW,1984,10,['GB']
1840,tm18681,Hellraiser,MOVIE,1987,93,['GB']
1841,ts242,Baywatch,SHOW,1989,46,['US']
1842,tm127028,Taps,MOVIE,1981,126,['US']
1843,tm138701,Gleaming the Cube,MOVIE,1989,109,['US']
1844,tm39579,The Beast of War,MOVIE,1988,111,['US']
1845,tm155472,Mermaids,MOVIE,1990,110,['US']
1846,tm132406,Black Rain,MOVIE,1989,125,['US']
1847,tm117846,The Golden Child,MOVIE,1986,94,['US']
1848,tm21727,Some Kind of Wonderful,MOVIE,1987,95,['US']
1849,tm126051,On Golden Pond,MOVIE,1981,109,['US']
1850,tm119035,River's Edge,MOVIE,1986,99,['US']
1851,tm119665,House,MOVIE,1986,93,['US']
1852,tm2062,A Chorus Line,MOVIE,1985,112,['US']
1853,tm37879,The Beastmaster,MOVIE,1982,118,['US']
1854,tm116186,Hannah and Her Sisters,MOVIE,1986,107,['US']
1855,ts21352,Home and Away,SHOW,1988,24,['AU']
1856,ts24149,House of Cards,SHOW,1990,54,['GB']
1857,tm127186,The Purple Rose of Cairo,MOVIE,1985,82,['US']
1858,ts28307,She-Ra: Princess of Power,SHOW,1985,22,['US']
1859,tm21725,Creepshow 2,MOVIE,1987,92,['US']
1860,tm129943,True Confessions,MOVIE,1981,108,['US']
1861,tm53987,Big Top Pee-wee,MOVIE,1988,86,['US']
1862,tm58978,Staying Alive,MOVIE,1983,93,['US']
1863,tm64053,Hellbound: Hellraiser II,MOVIE,1988,97,['GB']
1864,ts33633,Voltron: Defender of the Universe,SHOW,1984,24,"['US', 'JP']"
1865,tm127578,Dead & Buried,MOVIE,1981,94,['US']
1866,tm125572,Cutter's Way,MOVIE,1981,105,['US']
1867,tm120458,Heartburn,MOVIE,1986,109,['US']
1868,tm170840,Birdy,MOVIE,1984,120,['US']
1869,tm44199,The Accused,MOVIE,1988,111,"['CA', 'US']"
1870,tm53284,Gorky Park,MOVIE,1983,128,['US']
1871,tm165714,Broadway Danny Rose,MOVIE,1984,84,['US']
1872,ts21344,The Storyteller,SHOW,1988,24,"['GB', 'US']"
1873,tm22807,Hamburger Hill,MOVIE,1987,112,['US']
1874,ts968,Bobby's World,SHOW,1990,22,['US']
1875,tm49689,Evil Dead Trap,MOVIE,1988,102,['JP']
1876,tm157028,Men at Work,MOVIE,1990,98,['US']
1877,ts7296,227,SHOW,1985,24,['US']
1878,tm120963,Girls Just Want to Have Fun,MOVIE,1985,87,['US']
1879,tm155564,Miami Blues,MOVIE,1990,97,['US']
1880,tm166569,C.H.U.D.,MOVIE,1984,97,['US']
1881,ts18877,'Allo 'Allo!,SHOW,1984,28,['GB']
1882,tm22175,Hollywood Shuffle,MOVIE,1987,82,['US']
1883,tm163968,Harry & Son,MOVIE,1984,112,['US']
1884,tm154232,Graveyard Shift,MOVIE,1990,89,"['JP', 'US']"
1885,tm125290,Young Sherlock Holmes,MOVIE,1985,109,['US']
1886,tm66225,Blue Thunder,MOVIE,1983,110,['US']
1887,tm126874,Creature,MOVIE,1985,97,['US']
1888,tm152587,Lionheart,MOVIE,1990,105,['US']
1889,tm119782,Thrashin',MOVIE,1986,93,['US']
1890,tm163786,Cheech & Chong's The Corsican Brothers,MOVIE,1984,82,['US']
1891,tm170231,Runaway,MOVIE,1984,100,['US']
1892,tm170567,Ninja III: The Domination,MOVIE,1984,92,['US']
1893,tm45285,"Elvira, Mistress of the Dark",MOVIE,1988,96,['US']
1894,tm128620,Tuff Turf,MOVIE,1985,112,['US']
1895,tm113288,Defence of the Realm,MOVIE,1986,96,['GB']
1896,tm18962,Flowers in the Attic,MOVIE,1987,93,['US']
1897,tm41242,Johnny Be Good,MOVIE,1988,91,['US']
1898,tm153879,By Dawn's Early Light,MOVIE,1990,101,['US']
1899,tm55343,Lone Wolf McQuade,MOVIE,1983,107,['US']
1900,tm139269,Little Nemo: Adventures in Slumberland,MOVIE,1989,95,"['JP', 'US']"
1901,tm113891,Solarbabies,MOVIE,1986,94,['US']
1902,tm145175,Skin Deep,MOVIE,1989,97,['US']
1903,ts22821,Pingu,SHOW,1986,9,"['CH', 'GB']"
1904,ts9142,The Bold and the Beautiful,SHOW,1987,21,['US']
1905,tm128021,Transylvania 6-5000,MOVIE,1985,93,"['US', 'YU']"
1906,ts51798,Tall Tales & Legends,SHOW,1985,51,['US']
1907,tm23964,The Video Dead,MOVIE,1987,90,['US']
1908,tm26267,A Chinese Ghost Story,MOVIE,1987,97,['HK']
1909,tm159880,Cadillac Man,MOVIE,1990,97,['US']
1910,tm153107,Blind Fury,MOVIE,1989,86,['US']
1911,tm56898,The Bear,MOVIE,1988,94,"['US', 'FR']"
1912,ts245907,Family Feud,SHOW,1988,21,['US']
1913,tm50665,The Survivors,MOVIE,1983,103,['US']
1914,tm57964,Hospital Massacre,MOVIE,1981,89,['US']
1915,tm136229,Cannibal Women in the Avocado Jungle of Death,MOVIE,1989,90,['US']
1916,tm175219,Alley Cat,MOVIE,1984,82,['US']
1917,ts2760,Fireman Sam,SHOW,1987,10,['GB']
1918,tm163260,The Woman in Red,MOVIE,1984,87,['US']
1919,tm130274,The Adventures of Mark Twain,MOVIE,1985,86,['US']
1920,tm63083,Porky's II: The Next Day,MOVIE,1983,98,"['CA', 'US']"
1921,tm112257,Hollywood Harry,MOVIE,1986,98,['US']
1922,tm156217,The Rift,MOVIE,1990,82,"['US', 'ES']"
1923,tm159926,Alice,MOVIE,1990,102,['US']
1924,tm174331,Sheena,MOVIE,1984,117,"['GB', 'US']"
1925,tm132287,Porky's 3: Revenge,MOVIE,1985,92,"['US', 'CA']"
1926,tm47996,She,MOVIE,1985,106,['IT']
1927,tm113647,Violets Are Blue,MOVIE,1986,88,['US']
1928,tm138706,Cousins,MOVIE,1989,109,['US']
1929,ts28459,Vietnam,SHOW,1987,43,['AU']
1930,tm173901,Alphabet City,MOVIE,1984,85,['US']
1931,tm124313,Full Moon High,MOVIE,1981,93,['US']
1932,tm48450,Cop,MOVIE,1988,110,['US']
1933,tm118273,Out of Bounds,MOVIE,1986,93,['US']
1934,tm149729,MadHouse,MOVIE,1990,90,['US']
1935,tm53974,Betrayed,MOVIE,1988,127,"['US', 'JP']"
1936,tm132779,The Heavenly Kid,MOVIE,1985,90,['US']
1937,ts17762,Babar,SHOW,1989,24,"['CA', 'FR']"
1938,tm169290,Warriors of the Year 2072,MOVIE,1984,94,['IT']
1939,tm175464,Up the Creek,MOVIE,1984,96,['US']
1940,tm22004,Snow White,MOVIE,1987,85,"['IL', 'US']"
1941,tm125041,Underworld,MOVIE,1985,103,['GB']
1942,ts28558,Mussolini: The Untold Story,SHOW,1985,61,"['GB', 'US']"
1943,tm118077,Vicious Lips,MOVIE,1987,84,['US']
1944,tm189602,Demon City Shinjuku,MOVIE,1988,80,['JP']
1945,ts1000,Alice in Wonderland,SHOW,1986,29,['GB']
1946,tm145310,The Siege of Firebase Gloria,MOVIE,1989,97,"['PH', 'AU']"
1947,tm57210,The Snowman,MOVIE,1982,26,['GB']
1948,ts19439,Desmond's,SHOW,1989,24,['GB']
1949,tm160670,Island of Fire,MOVIE,1990,92,"['TW', 'HK']"
1950,tm43527,Red River,MOVIE,1988,96,['US']
1951,tm137795,Big Time,MOVIE,1988,87,['US']
1952,tm128028,Trouble in Mind,MOVIE,1985,111,['US']
1953,tm37620,Barbarosa,MOVIE,1982,90,['US']
1954,tm49280,April Morning,MOVIE,1988,100,['US']
1955,tm58974,Starflight One,MOVIE,1983,105,['US']
1956,tm420345,The Legend of the Stardust Brothers,MOVIE,1985,98,['JP']
1957,tm49291,Criminal Law,MOVIE,1988,117,['US']
1958,tm59018,Screamtime,MOVIE,1983,91,['GB']
1959,tm128702,The Aviator,MOVIE,1985,96,['US']
1960,tm152839,Tim Allen: Men Are Pigs,MOVIE,1990,30,['US']
1961,tm60550,The Chocolate War,MOVIE,1988,100,['US']
1962,ts46352,Hold the Dream,SHOW,1986,97,['GB']
1963,tm57911,The House Where Evil Dwells,MOVIE,1982,88,"['US', 'JP']"
1964,tm117678,Dangerously Close,MOVIE,1986,95,['US']
1965,tm172477,Songwriter,MOVIE,1984,94,['US']
1966,tm51111,Nana,MOVIE,1983,92,['IT']
1967,tm61861,Romantic Comedy,MOVIE,1983,103,['US']
1968,tm44127,The Brain,MOVIE,1988,94,['CA']
1969,tm126401,The Strangeness,MOVIE,1985,93,['US']
1970,ts25029,Press Your Luck,SHOW,1983,27,['US']
1971,tm166647,Dangerous Moves,MOVIE,1984,110,"['FR', 'LI', 'CH']"
1972,tm163266,White Fire,MOVIE,1984,102,"['FR', 'TR', 'GB']"
1973,tm23704,Beauty and the Beast,MOVIE,1987,94,"['IL', 'US']"
1974,tm128498,Only When I Laugh,MOVIE,1981,120,['US']
1975,tm130986,Too Scared to Scream,MOVIE,1985,100,['US']
1976,tm120971,Red Headed Stranger,MOVIE,1986,105,['US']
1977,tm24727,Down Twisted,MOVIE,1987,88,['US']
1978,tm133090,Stepfather 2,MOVIE,1989,93,"['US', 'GB']"
1979,tm56848,The Hound of the Baskervilles,MOVIE,1983,100,['GB']
1980,tm151181,Lisa,MOVIE,1990,95,['US']
1981,tm129019,Terror at London Bridge,MOVIE,1985,100,['US']
1982,tm47998,Shaolin Temple,MOVIE,1982,95,"['HK', 'CN']"
1983,tm56222,Copper Mountain,MOVIE,1983,60,['CA']
1984,tm130659,Savage Island,MOVIE,1985,79,"['US', 'IT']"
1985,tm63580,Escape from the Bronx,MOVIE,1983,89,['IT']
1986,tm177030,Until September,MOVIE,1984,95,['US']
1987,tm25222,Andrew Dice Clay: One Night with Dice,MOVIE,1987,45,['US']
1988,tm118347,Windrider,MOVIE,1986,92,['AU']
1989,tm142688,Physical Evidence,MOVIE,1989,99,['US']
1990,tm21067,Timestalkers,MOVIE,1987,83,['US']
1991,tm120393,Land of Doom,MOVIE,1986,87,['US']
1992,tm134277,Chattahoochee,MOVIE,1989,94,['US']
1993,tm47037,The Unnamable,MOVIE,1988,87,['US']
1994,tm21535,Saint Seiya: Evil Goddess Eris,MOVIE,1987,46,['JP']
1995,tm27033,The Big Town,MOVIE,1987,109,['US']
1996,tm47093,The Murder of Mary Phagan,MOVIE,1988,251,[]
1997,tm153772,Michael Jordan's Playground,MOVIE,1990,42,['US']
1998,tm125962,The Adventures of Hercules,MOVIE,1985,88,"['IT', 'US']"
1999,tm136088,Saint Seiya: Warriors of the Final Holy Battle,MOVIE,1989,45,['JP']
2000,tm55989,The Inspector Wears Skirts,MOVIE,1988,91,['HK']
2001,tm129146,Beer,MOVIE,1985,82,['US']
2002,tm134266,Steven Banks: Home Entertainment Center,MOVIE,1989,60,['US']
2003,tm50879,The Sign of Four,MOVIE,1983,97,['GB']
2004,tm257667,Manhunt: Search for the Night Stalker,MOVIE,1989,95,['US']
2005,tm167262,Day of the Reaper,MOVIE,1984,74,['US']
2006,tm43561,After School,MOVIE,1988,89,['US']
2007,tm2453,A Breed Apart,MOVIE,1984,100,['US']
2008,tm21799,Terminal Exposure,MOVIE,1987,105,['US']
2009,tm54178,Edge of the Axe,MOVIE,1988,90,"['ES', 'US']"
2010,tm125928,The Berlin Affair,MOVIE,1985,95,"['IT', 'DE']"
2011,tm205047,Gallagher: the Bookkeeper,MOVIE,1985,58,['US']
2012,tm257820,Night Feeder,MOVIE,1988,94,['US']
2013,ts14391,Act of Will,SHOW,1989,100,['GB']
2014,tm21861,Firehouse,MOVIE,1987,91,['US']
2015,tm2314,A Girl of the Limberlost,MOVIE,1990,105,['US']
2016,tm23046,Lute: Forge On or Die,MOVIE,1987,123,['ES']
2017,ts28560,Ninja Robots,SHOW,1985,24,['JP']
2018,tm133346,Wild Geese II,MOVIE,1985,125,"['AU', 'GB']"
2019,tm126372,Stone Pillow,MOVIE,1985,100,['US']
2020,tm41963,In the Line of Duty 3,MOVIE,1988,84,['HK']
2021,tm22153,Made in U.S.A.,MOVIE,1987,82,['US']
2022,tm116165,Detective School Dropouts,MOVIE,1986,92,['US']
2023,tm37142,Cameron's Closet,MOVIE,1988,87,"['GB', 'US']"
2024,tm176265,The Ratings Game,MOVIE,1984,102,['US']
2025,tm131672,Thunder Alley,MOVIE,1985,111,['US']
2026,tm121709,Sugarbaby,MOVIE,1985,86,['DE']
2027,tm152730,The Long Walk Home,MOVIE,1990,97,['US']
2028,tm135962,Grave Secrets,MOVIE,1989,89,['US']
2029,tm24412,Slam Dance,MOVIE,1987,99,"['US', 'GB']"
2030,tm131336,The Canterville Ghost,MOVIE,1985,56,['US']
2031,tm120236,The Christmas Toy,MOVIE,1986,50,"['US', 'CA']"
2032,tm151934,The Forbidden Dance,MOVIE,1990,97,['US']
2033,tm41614,Saint Seiya: Legend of Crimson Youth,MOVIE,1988,75,['JP']
2034,tm52238,It Takes Two,MOVIE,1988,78,['US']
2035,tm868789,Battered,MOVIE,1989,58,['US']
2036,tm47307,The Undertaker,MOVIE,1988,89,['US']
2037,tm124987,Mata Hari,MOVIE,1985,108,['US']
2038,tm2421,A Matter of Sex,MOVIE,1984,100,['US']
2039,tm132149,Stronghold,MOVIE,1985,93,"['BE', 'NL']"
2040,tm145774,Queen of Hearts,MOVIE,1989,112,"['GB', 'US']"
2041,tm48003,Moving Target,MOVIE,1988,100,['US']
2042,tm120392,The Last Days of Patton,MOVIE,1986,146,['US']
2043,tm159912,Agneepath,MOVIE,1990,174,['IN']
2044,tm131598,The Key to Rebecca,MOVIE,1985,197,['US']
2045,ts28758,My Pet Monster,SHOW,1987,23,['US']
2046,tm23761,Deep Dark Secrets,MOVIE,1987,95,['US']
2047,tm47492,Unmasking The Idol,MOVIE,1986,90,['US']
2048,tm53306,Sticky Fingers,MOVIE,1988,97,['US']
2049,tm329657,My First Love,MOVIE,1988,93,['ZA']
2050,tm38506,Glitch!,MOVIE,1988,88,['US']
2051,tm123617,Silsila,MOVIE,1981,182,['IN']
2052,tm119326,Hell Squad,MOVIE,1986,87,['US']
2053,tm123604,Do You Remember Dolly Bell?,MOVIE,1981,107,['YU']
2054,tm47346,Mr. North,MOVIE,1988,93,['US']
2055,tm177380,Hell Behind the Bars,MOVIE,1984,82,['IT']
2056,tm51112,Céleste,MOVIE,1981,107,['DE']
2057,tm65428,Inherit the Wind,MOVIE,1988,96,['US']
2058,tm157819,Aashiqui,MOVIE,1990,180,['IN']
2059,ts88912,The Prisoner of Zenda,SHOW,1984,26,['AU']
2060,tm138744,Rosalie Goes Shopping,MOVIE,1989,94,"['DE', 'US']"
2061,tm151333,"Out of Sight, Out of Mind",MOVIE,1990,94,['US']
2062,tm178053,Jealousy,MOVIE,1984,100,['US']
2063,tm53190,Predator: The Quietus,MOVIE,1988,90,['GB']
2064,tm200473,Boy Takes Girl,MOVIE,1982,90,['IL']
2065,tm143636,Old Gringo,MOVIE,1989,120,['US']
2066,tm164417,War Of The God Monsters,MOVIE,1985,85,['KR']
2067,tm111216,Stoogemania,MOVIE,1986,83,['US']
2068,tm138866,Lighthouse Island,MOVIE,1989,24,['PT']
2069,tm39705,Ninja Academy,MOVIE,1989,92,['US']
2070,tm66461,In Dangerous Company,MOVIE,1988,92,['US']
2071,tm323748,Firesign Theatre Presents 'Hot Shorts',MOVIE,1985,73,['US']
2072,tm151066,Ator IV: The Hobgoblin,MOVIE,1990,94,['IT']
2073,tm127215,My Young Auntie,MOVIE,1981,121,['HK']
2074,tm20621,Strike Commando,MOVIE,1987,104,['IT']
2075,tm43553,Red Nights,MOVIE,1988,101,['US']
2076,tm156977,Bail Out,MOVIE,1989,87,['US']
2077,tm23537,Overkill,MOVIE,1987,87,['US']
2078,tm144274,Street of No Return,MOVIE,1989,93,"['FR', 'PT']"
2079,tm119153,The Right of the People,MOVIE,1986,100,['US']
2080,tm132591,Ministry of Vengeance,MOVIE,1989,96,['US']
2081,tm140052,Bridge to Silence,MOVIE,1989,100,['US']
2082,tm130932,The Assisi Underground,MOVIE,1985,115,['US']
2083,tm157701,A Chinese Ghost Story II,MOVIE,1990,104,['HK']
2084,tm141404,Bloodbath in Psycho Town,MOVIE,1989,87,['US']
2085,tm44593,El Lute II: Tomorrow I'll Be Free,MOVIE,1988,120,['ES']
2086,ts40564,How 2,SHOW,1990,15,['GB']
2087,ts24463,Jim Henson's Mother Goose Stories,SHOW,1990,24,['US']
2088,tm136097,The Secret of the Ice Cave,MOVIE,1989,106,"['DE', 'US', 'CL']"
2089,tm134232,Monster Maker,MOVIE,1989,45,['GB']
2090,ts9913,Crime Inc.,SHOW,1984,25,['GB']
2091,tm134184,Sounds of Silence,MOVIE,1989,108,"['SE', 'US']"
2092,tm125369,Death of a Prophet,MOVIE,1981,60,['US']
2093,ts23297,Young Charlie Chaplin,SHOW,1989,28,['GB']
2094,tm139471,Dog City: The Movie,MOVIE,1989,40,['US']
2095,tm23880,METAL SKIN PANIC MADOX-01,MOVIE,1987,48,['JP']
2096,tm204920,Creamy Mami: Forever Once More,MOVIE,1984,45,['JP']
2097,tm47115,The Wizard of Loneliness,MOVIE,1988,111,['US']
2098,tm118382,Women of Valor,MOVIE,1986,95,['US']
2099,tm165374,The Census Taker,MOVIE,1984,95,['US']
2100,tm124603,Separate Ways,MOVIE,1981,92,['US']
2101,tm307353,City of Shadows,MOVIE,1987,92,['CA']
2102,tm202687,Thee,MOVIE,1981,161,['IN']
2103,tm20926,Young Love,MOVIE,1987,91,"['DE', 'IL']"
2104,tm168342,Tuareg: Desert Warrior,MOVIE,1984,95,"['ES', 'IT']"
2105,tm38706,Strike Commando 2,MOVIE,1988,95,"['PH', 'IT']"
2106,tm170572,The Next One,MOVIE,1984,105,"['US', 'GR']"
2107,tm132641,Vetri Vizha,MOVIE,1989,145,['IN']
2108,tm138707,Michael Jordan: Come Fly with Me,MOVIE,1989,42,['US']
2109,tm124299,Gallagher: Mad As Hell,MOVIE,1981,95,['US']
2110,ts672,Den of Wolves,SHOW,1986,22,['MX']
2111,tm24474,Hotel Colonial,MOVIE,1987,92,"['MX', 'US', 'IT']"
2112,tm125368,GoShogun: The Time Étranger,MOVIE,1985,90,['JP']
2113,ts34801,Super Password,SHOW,1984,22,['US']
2114,tm46961,Twilight Time,MOVIE,1982,102,"['YU', 'US']"
2115,tm135847,The Case of the Hillside Stranglers,MOVIE,1989,90,['US']
2116,tm166988,Calendar Girl Murders,MOVIE,1984,100,['US']
2117,tm118428,One More Saturday Night,MOVIE,1986,95,['US']
2118,tm205462,Baby Cat,MOVIE,1983,80,['FR']
2119,tm40169,In the Custody of Strangers,MOVIE,1982,91,['US']
2120,tm874706,The Fist of Death,MOVIE,1982,97,[]
2121,tm63573,Gallagher: Stuck in the 60's,MOVIE,1983,50,['US']
2122,tm56879,Razia Sultan,MOVIE,1983,120,['IN']
2123,tm258972,The Swing,MOVIE,1983,133,['DE']
2124,tm41344,Tusks,MOVIE,1988,100,['US']
2125,tm437665,Elayne Boosler: Party of One,MOVIE,1986,70,['US']
2126,tm48074,Foxfire Light,MOVIE,1982,102,['XX']
2127,tm258026,Emma's War,MOVIE,1986,94,['AU']
2128,tm138881,Little Sweetheart,MOVIE,1989,89,['GB']
2129,tm157428,Tripwire,MOVIE,1989,87,['US']
2130,tm64825,Through Naked Eyes,MOVIE,1983,91,['US']
2131,tm131767,From Hollywood to Deadwood,MOVIE,1989,102,['US']
2132,tm153593,The Dark Avenger,MOVIE,1990,86,['US']
2133,tm156338,Jeevan Ek Sanghursh,MOVIE,1990,159,['IN']
2134,tm60212,Carpool,MOVIE,1983,100,['US']
2135,tm125106,Marvin & Tige,MOVIE,1985,104,['US']
2136,tm358281,Living with Dinosaurs,MOVIE,1990,48,['US']
2137,tm154043,The Love She Sought,MOVIE,1990,100,['US']
2138,tm43951,Sawaal,MOVIE,1982,129,['IN']
2139,tm120237,Mr. Bharath,MOVIE,1986,146,['IN']
2140,tm123365,Brass,MOVIE,1985,100,['US']
2141,tm206267,Gallagher: Melon Crazy,MOVIE,1984,43,['US']
2142,tm417665,Rakhwala,MOVIE,1989,159,['IN']
2143,tm136989,Enna Petha Raasa,MOVIE,1989,137,['IN']
2144,tm311264,Muqaddar Ka Faisla,MOVIE,1987,172,['IN']
2145,tm475263,Tohfa,MOVIE,1984,160,['IN']
2146,tm419214,Herschel And The Music Of The Stars,MOVIE,1986,95,['DE']
2147,tm139928,Lady in the Corner,MOVIE,1989,90,['US']
2148,tm295576,Slaying the Dragon,MOVIE,1988,58,['XX']
2149,tm23835,"Slate, Wyn & Me",MOVIE,1987,87,['AU']
2150,tm418114,Murder in Paradise,MOVIE,1990,94,['US']
2151,tm131665,Hitler's SS : Portrait In Evil,MOVIE,1985,150,['US']
2152,tm412928,Under Crystal Lake,MOVIE,1990,105,"['CA', 'US']"
2153,tm56892,L.A. Crackdown,MOVIE,1987,84,['US']
2154,tm135870,Chandni,MOVIE,1989,179,['IN']
2155,tm122789,Naane Raja Naane Manthiri,MOVIE,1985,136,['IN']
2156,tm342130,Three Kinds of Heat,MOVIE,1987,88,['US']
2157,tm113682,Nagina,MOVIE,1986,138,['IN']
2158,tm138491,Wild Zone,MOVIE,1989,100,['ZA']
2159,tm144998,Raja Chinna Roja,MOVIE,1989,180,['IN']
2160,tm129988,Callie & Son,MOVIE,1981,142,['US']
2161,tm204921,Gallagher: Over Your Head,MOVIE,1984,58,['US']
2162,tm353110,Drop-Out Mother,MOVIE,1988,95,['US']
2163,tm119033,Revolt,MOVIE,1986,72,['US']
2164,tm796855,Insaaf Ki Awaaz,MOVIE,1986,162,['IN']
2165,tm39221,Vijay,MOVIE,1988,172,['IN']
2166,tm127639,Faasle,MOVIE,1985,146,['IN']
2167,tm118110,Beverly Hills Madam,MOVIE,1986,97,['US']
2168,tm170091,Quilombo,MOVIE,1984,120,"['BR', 'FR']"
2169,tm257442,Shubha Bol Narya,MOVIE,1990,130,['IN']
2170,tm132164,Bill Hicks: Sane Man,MOVIE,1989,81,['US']
2171,tm206338,Nadigan,MOVIE,1990,145,['IN']
2172,tm475700,Azaad Desh Ke Gulam,MOVIE,1990,150,['XX']
2173,tm39593,Bandivan Mi Ya Sansaari,MOVIE,1988,122,['IN']
2174,tm342996,Duniya,MOVIE,1984,170,['IN']
2175,tm173467,Maqsad,MOVIE,1984,166,['IN']
2176,tm173724,Mashaal,MOVIE,1984,162,['IN']
2177,tm113983,Foreign Body,MOVIE,1986,111,['GB']
2178,tm125535,Nakhuda,MOVIE,1981,112,['IN']
2179,tm128681,Babu,MOVIE,1985,148,['IN']
2180,tm40627,The Perfect Match,MOVIE,1988,92,['US']
2181,tm124710,Flying Devils,MOVIE,1985,115,"['DK', 'DE', 'FR', 'IT']"
2182,tm46680,First Winter,MOVIE,1982,27,[]
2183,tm655062,Mahapurusha,MOVIE,1985,135,['IN']
2184,tm258907,Joe Dancer III: The Big Trade,MOVIE,1983,100,['US']
2185,tm763573,Premasathi Vattel Te,MOVIE,1987,142,['XX']
2186,tm127736,Joe Dancer: The Big Black Pill,MOVIE,1981,100,['US']
2187,tm850539,COINTELPRO: The FBI's War on Black America,MOVIE,1990,53,[]
2188,tm122772,Nalla Thambi,MOVIE,1985,125,['IN']
2189,tm239992,Barsaat Ki Ek Raat,MOVIE,1981,148,['IN']
2190,tm123621,Sivappu Malli,MOVIE,1981,126,['IN']
2191,tm67674,Soorakottai Singakutti,MOVIE,1983,136,['IN']
2192,tm658334,Amhi Doghe Raja Rani,MOVIE,1986,156,['IN']
2193,tm128843,Joe Dancer II: The Monkey Mission,MOVIE,1981,120,['US']
2194,tm762570,Thartharat,MOVIE,1989,145,['IN']
2195,tm373303,Pen Puthi Mun Puthi,MOVIE,1988,135,['IN']
2196,tm634950,Sonthakkaran,MOVIE,1989,135,['IN']
2197,tm546743,Ek Gadi Baaki Anadi,MOVIE,1988,135,['IN']
2198,tm258169,Kadalora Kavithaigal,MOVIE,1986,137,['IN']
2199,tm19767,You Talkin' To Me?,MOVIE,1987,97,['US']
2200,tm122902,What Comes Around,MOVIE,1985,92,['US']
2201,tm127670,Choices,MOVIE,1981,90,['US']
2202,tm198424,Shankar Guru,MOVIE,1987,145,['IN']
2203,tm41656,Amma,MOVIE,1982,132,['IN']
2204,tm17956,Project A-Ko 2: Plot of the Daitokuji Financial Group,MOVIE,1987,48,['JP']
2205,tm139738,Nigahen: Nagina Part II,MOVIE,1989,140,['IN']
2206,tm647416,Chhoto Bou,MOVIE,1988,136,['IN']
2207,tm601672,Aakrant,MOVIE,1988,104,['IN']
2208,tm50042,Thaimel Aanai,MOVIE,1988,133,['IN']
2209,tm207465,The Haunting of Barney Palmer,MOVIE,1987,54,['NZ']
2210,tm49207,Pudhumai Penn,MOVIE,1984,144,['IN']
2211,tm23484,The Wild Swans,MOVIE,1987,86,['SU']
2212,tm956908,Vasanthi,MOVIE,1988,126,['IN']
2213,tm21936,Fight for Life,MOVIE,1987,94,['US']
2214,tm424605,Gallagher: That's Stupid,MOVIE,1982,62,['US']
2215,tm119355,Samaritan: The Mitch Snyder Story,MOVIE,1986,90,['US']
2216,tm121872,A League of Their Own,MOVIE,1992,128,['US']
2217,tm48336,Office Space,MOVIE,1999,89,['US']
2218,ts20981,Survivor,SHOW,2000,48,['US']
2219,tm192682,The Fifth Element,MOVIE,1997,126,['FR']
2220,ts20951,SpongeBob SquarePants,SHOW,1999,19,['US']
2221,tm191110,Titanic,MOVIE,1997,194,['US']
2222,tm191846,Con Air,MOVIE,1997,116,['US']
2223,ts15445,Buffy the Vampire Slayer,SHOW,1997,52,['US']
2224,tm185050,Tombstone,MOVIE,1993,130,['US']
2225,ts21223,Pokémon,SHOW,1997,22,['JP']
2226,tm28243,The Gift,MOVIE,2000,112,['US']
2227,tm23114,"O Brother, Where Art Thou?",MOVIE,2000,107,"['US', 'FR', 'GB']"
2228,tm190572,Grosse Pointe Blank,MOVIE,1997,107,['US']
2229,tm106648,Fargo,MOVIE,1996,98,"['GB', 'US']"
2230,tm55542,The Sixth Sense,MOVIE,1999,107,['US']
2231,tm7320,The Usual Suspects,MOVIE,1995,106,['US']
2232,tm58094,Armageddon,MOVIE,1998,151,['US']
2233,tm111989,Independence Day,MOVIE,1996,145,['US']
2234,ts13686,Farscape,SHOW,1999,48,"['US', 'AU']"
2235,tm52866,Sleepy Hollow,MOVIE,1999,105,"['US', 'DE']"
2236,tm21856,Cast Away,MOVIE,2000,143,['US']
2237,tm18133,Unbreakable,MOVIE,2000,106,['US']
2238,tm12503,Braveheart,MOVIE,1995,177,['US']
2239,ts21321,The Real World,SHOW,1992,34,['US']
2240,tm64906,Rushmore,MOVIE,1998,93,['US']
2241,tm46927,Enemy of the State,MOVIE,1998,132,['US']
2242,ts46067,Sonic Underground,SHOW,1999,22,"['US', 'FR']"
2243,tm37943,The Boondock Saints,MOVIE,1999,108,"['CA', 'US']"
2244,tm20441,"Dude, Where's My Car?",MOVIE,2000,83,['US']
2245,ts20700,Mad About You,SHOW,1992,23,['US']
2246,tm46039,The Virgin Suicides,MOVIE,1999,97,['US']
2247,ts37874,The Man from Snowy River,SHOW,1994,44,['AU']
2248,tm109512,Bound,MOVIE,1996,105,['US']
